nct_id,brief_title,official_title,overall_status,start_date,completion_date,last_update,study_type,phase,enrollment,enrollment_type,allocation,intervention_model,primary_purpose,masking,condition,intervention_name,intervention_type,primary_outcome_count,secondary_outcome_count,min_age,max_age,sex,healthy_volunteers,lead_sponsor_name,lead_sponsor_class,collaborator_count,location_count,countries
NCT01613651,Robotic Assisted Laparoscopic Prostatectomy With or Without Pelvic Drain Placement in Reducing Adverse Events After Surgery in Patients With Prostate Cancer,A Prospective Randomized Trial of Pelvic Drain Placement Versus no Pelvic Drain Placement After Robotic Assisted Laparoscopic Prostatectomy (RALP) in Patients With Prostate Cancer,COMPLETED,2012-08-24,2017-09-11,2017-09-14,INTERVENTIONAL,PHASE3,191.0,ACTUAL,RANDOMIZED,PARALLEL,SUPPORTIVE_CARE,SINGLE,Perioperative/Postoperative Complications|Prostate Cancer,robot-assisted laparoscopic surgery|questionnaire administration|intraoperative complication management/prevention,PROCEDURE|OTHER,1,3,18 Years,,MALE,False,City of Hope Medical Center,OTHER,1,1,United States
NCT01825551,The Effect of GCSF in the Treatment of ALS Patients,The Effect of Granulocyte Colony Stimulating Factor (GCSF) in the Treatment of Amyotrophic Lateral Sclerosis (ALS) Patients Referred to Tehran Imam Khomeini and Shariati Hospital Centers in 2013,COMPLETED,2012-11,2013-11,2013-11-13,INTERVENTIONAL,PHASE2|PHASE3,40.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,TRIPLE,Amyotrophic Lateral Sclerosis,Granulocyte Colony Stimulating Factor|Placebo,DRUG,1,4,18 Years,85 Years,ALL,False,Tehran University of Medical Sciences,OTHER,0,1,Iran
NCT02033629,Low Remifentanil Target Controlled Infusions for Cardiac Surgery,Early Extubation After Cardiac Surgery: What Is the Appropriate Target Remifentanil Effect-Site Concentration?,COMPLETED,2014-05,2019-05-15,2019-07-18,INTERVENTIONAL,PHASE3,75.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,TRIPLE,Cardiac Surgery,Ce 1 ng/ml|Ce 2 ng/ml|Ce 3 ng/ml,DRUG,1,7,18 Years,,ALL,False,Imam Abdulrahman Bin Faisal University,OTHER,0,1,Saudi Arabia
NCT02740231,A Study on Visco-antalgic Intra-articular Administration in Symptomatic Knee Osteoarthritis,"A Two-stage 6-month Multicentre, Randomised, Double-blind, Controlled Study on the Safety and Efficacy Intra-articular Administration of JTA-004 in Patients With Symptomatic Knee Osteoarthritis",COMPLETED,2016-02,2018-04-27,2021-12-06,INTERVENTIONAL,PHASE2|PHASE3,173.0,ACTUAL,RANDOMIZED,SINGLE_GROUP,TREATMENT,DOUBLE,Knee Osteoarthritis,JTA-004 intra-articular injection|Reference product intra-articular injection,DRUG|DEVICE,1,4,50 Years,79 Years,ALL,False,Bone Therapeutics S.A,INDUSTRY,0,0,
NCT01762202,"Assessment of Efficacy and Safety of Front-line Fludarabine, Cyclophoshamide and Ofatumumab Chemoimmunotherapy in Young Patients With Chronic Lymphocytic Leukemia.","Phase 2 Multicenter, Study to Assess the Efficacy and the Safety of Front-line Fludarabine, Cyclophoshamide and Ofatumumab (FCO2) Chemoimmunotherapy in Young (≤65 Yrs) Patients With Chronic Lymphocytic Leukemia (CLL).",COMPLETED,2013-11-05,2018-10,2020-10-14,INTERVENTIONAL,PHASE2,80.0,ACTUAL,,SINGLE_GROUP,TREATMENT,NONE,B-cell Lymphoid Leukemia|Young Patients,Cyclophosphamide|Fludarabine|Ofatumumab,DRUG,1,6,18 Years,65 Years,ALL,False,Gruppo Italiano Malattie EMatologiche dell'Adulto,OTHER,0,22,Italy
NCT02652702,Study Comparing Circular Stapler-assisted Colostomy vs Hand-stitching Colostomy of Colorectal Cancer Patients,Randomized Clinical Trial Comparing the Safety and Efficiency of Circular Stapler-assisted Colostomy With Hand-stitching Colostomy for Colorectal Cancer Patients,TERMINATED,2016-12,2020-01,2020-07-07,INTERVENTIONAL,PHASE2,60.0,ESTIMATED,RANDOMIZED,PARALLEL,TREATMENT,NONE,Colorectal Carcinoma,circular stapler-assisted colostomy|conventional hand-stitching colostomy,PROCEDURE,1,0,18 Years,80 Years,ALL,False,Zhejiang University,OTHER,0,1,China
NCT05799053,Peppermint Oil for the Treatment of Irritable Bowel Syndrome or Functional Abdominal Pain in Children: the MINT Study,Peppermint Oil for the Treatment of Irritable Bowel Syndrome or Functional Abdominal Pain in Children: the MINT Study,COMPLETED,2022-05-12,2024-11-30,2025-05-30,INTERVENTIONAL,PHASE3,228.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,QUADRUPLE,Irritable Bowel Syndrome|Functional Abdominal Pain Syndrome|Child|Adolescent|Therapeutics|Adverse Drug Event,Small intestinal release peppermint oil|Peppermint sweets|Placebo,DRUG,1,17,8 Years,17 Years,ALL,False,St. Antonius Hospital,OTHER,0,3,Netherlands
NCT01817153,Effect of Hydrocortison on Post-ischemic Flow-mediated Dilation and on Thenar Oxygen Saturation in Human Septic Shock.,Effect of Intravenous Hydrocortison on Post-ischemic Brachial Artery Dilation and on Thenar Oxygen Saturation in Adult Septic Shock. A Human Placebo-controlled Randomized Study.,TERMINATED,2013-11-05,2019-11-05,2020-02-11,INTERVENTIONAL,PHASE2|PHASE3,10.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,QUADRUPLE,Septic Shock|Adult,hydrocortison hemisuccinate|placebo followed by hydrocortisone hemisuccinate,DRUG,1,0,18 Years,,ALL,False,Centre Hospitalier Régional d'Orléans,OTHER,0,1,France
NCT03054337,Dose-Finding Study of Vadadustat in Japanese Subjects With Anemia Secondary to Non-Dialysis Dependent Chronic Kidney Disease (NDD-CKD),"Phase 2, Randomized, Double-Blind, Placebo Controlled, Dose-Finding Study to Assess the Efficacy, Safety, Pharmacokinetics, and Pharmacodynamics of Vadadustat in Japanese Subjects With Anemia Secondary to Non-Dialysis Dependent Chronic Kidney Disease (NDD-CKD)",COMPLETED,2016-10,2017-08-28,2021-04-08,INTERVENTIONAL,PHASE2,51.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,QUADRUPLE,Anemia|Non-dialysis Dependent Chronic Kidney Disease,Vadadustat|Placebo,DRUG,1,25,20 Years,,ALL,False,Akebia Therapeutics,INDUSTRY,0,18,Japan
NCT04359095,Effectiveness and Safety of Medical Treatment for SARS-CoV-2 (COVID-19) in Colombia,Effectiveness and Safety of Medical Treatment for SARS-CoV-2 (COVID-19) in Colombia: A Pragmatic Randomized Controlled Trial,COMPLETED,2020-08-18,2021-06-30,2021-08-12,INTERVENTIONAL,PHASE2|PHASE3,650.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,NONE,COVID-19,Emtricitabine/tenofovir|Colchicine Pill|Rosuvastatin|Standard treatment,DRUG|OTHER,2,7,18 Years,,ALL,False,Universidad Nacional de Colombia,OTHER,6,6,Colombia
NCT01124695,Tamoxifen Citrate in Treating Patients With Metastatic or Recurrent Breast Cancer,A Phase II Prospective Trial Correlating Progression Free Survival With CYP2D6 Activity in Patients With Metastatic Breast Cancer Treated With Single Agent Tamoxifen,COMPLETED,2011-01-07,2022-12,2023-06-29,INTERVENTIONAL,PHASE2,124.0,ACTUAL,,SINGLE_GROUP,TREATMENT,NONE,Breast Cancer|Stage IV Breast Cancer,tamoxifen,DRUG,1,5,18 Years,,ALL,False,ECOG-ACRIN Cancer Research Group,NETWORK,1,294,Canada|United States|Peru
NCT03110575,12-Week Open-Label Extension Study of TNX-102 SL in PTSD Patients,A 12-Week Open-Label Extension Study to Evaluate TNX-102 SL Taken Daily at Bedtime in Patients With PTSD,TERMINATED,2017-06-20,2018-07-27,2025-02-06,INTERVENTIONAL,PHASE3,190.0,ACTUAL,,SINGLE_GROUP,TREATMENT,NONE,PTSD,TNX-102 SL,DRUG,1,1,18 Years,75 Years,ALL,False,"Tonix Pharmaceuticals, Inc.",INDUSTRY,1,32,United States
NCT02571777,Study to Compare the Efficacy and Safety of QVM149 With QMF149 in Patients With Asthma,"A Multicenter, Randomized, 52-week, Double-blind, Parallelgroup, Active Controlled Study to Compare the Efficacy and Safety of QVM149 With QMF149 in Patients With Asthma",COMPLETED,2015-12-08,2019-06-14,2020-07-22,INTERVENTIONAL,PHASE3,3092.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,QUADRUPLE,Asthma,QVM149 150/50/160|QVM149 150/50/80|QMF149 150/320|QMF149 150/160|salmeterol/fluticasone,DRUG,1,23,18 Years,75 Years,ALL,False,Novartis Pharmaceuticals,INDUSTRY,0,403,Canada|Spain|Russia|Lebanon|Hungary|Lithuania|Finland|Italy|China|France|Thailand|Austria|Jordan|Estonia|Romania|United Kingdom|Ireland|Slovakia|Argentina|Poland|Germany|Israel|Peru|South Africa|Chile|Switzerland|Croatia|Sweden|Latvia|Bulgaria|Japan|Denmark|Colombia|Belgium|Philippines|Portugal|Vietnam|Netherlands|Greece|Mexico|India
NCT02175381,Carboplatin Plus Gemcitabine for Elderly Patients With Stage IV NSCLC,A Phase I/II Trial of the Carboplatin/Gemcitabine Combination as First Line Treatment for Elderly Patients With Stage IV NSCLC.,COMPLETED,2011-02,2014-04,2015-05-15,INTERVENTIONAL,PHASE1|PHASE2,69.0,ACTUAL,NON_RANDOMIZED,SINGLE_GROUP,TREATMENT,NONE,NSCLC,Carboplatin|Gemcitabine,DRUG,1,4,70 Years,,ALL,False,Hellenic Oncology Research Group,OTHER,0,5,Greece
NCT05348681,A Study to Evaluate RIST4721 in Hidradenitis Suppurativa (HS),"A Randomized, Double-blinded, Placebo-controlled, Phase 2a Study to Evaluate the Efficacy and Safety of RIST4721 in Subjects With Hidradenitis Suppurativa",TERMINATED,2022-07-18,2023-02-28,2023-06-13,INTERVENTIONAL,PHASE2,25.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,DOUBLE,Hidradenitis Suppurativa,RIST4721|Placebo,DRUG,2,1,18 Years,,ALL,False,"Aristea Therapeutics, Inc.",INDUSTRY,0,12,Canada|United States
NCT01660581,Intracardiac CD133+ Cells in Patients With No-option Resistant Angina,"A Randomized,Prospective,Double-blind Study to Evaluate Intracardiac Injections of Bone Marrow,Autologous CD133+Cells(Electromechanical Mapping Based)in Patients With Resistant Angina and no Effective Revascularization Option. RegentVsel",COMPLETED,2012-06,2016-09,2017-09-28,INTERVENTIONAL,PHASE2,31.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,DOUBLE,Stable Angina,intramyocardial injection (electromechanical mapping based)|Placebo,BIOLOGICAL,1,6,18 Years,75 Years,ALL,False,Medical University of Silesia,OTHER,0,1,Poland
NCT02143219,Efficacy and Tolerance Evaluation in FOLFIRINOX Dose Adjusted in Elderly Patients With a Metastatic Pancreatic Cancer,"Phase-2 Study Evaluating Overall Response Rate (Efficacy) and Autonomy Daily Living Preservation (Tolerance) of ""FOLFIRINOX "" Pharmacogenetic Dose Adjusted, in Elderly Patients (70 yo. or Older) With a Metastatic Pancreatic Adenocarcinoma.",COMPLETED,2014-07-31,2020-11-25,2022-07-28,INTERVENTIONAL,PHASE2,72.0,ACTUAL,,SINGLE_GROUP,TREATMENT,NONE,Pancreatic Metastatic Cancer|Toxicity,Oxaliplatine|Folinic acid|Irinotecan|5-FU,DRUG,1,1,70 Years,,ALL,False,Institut Cancerologie de l'Ouest,OTHER,0,6,France
NCT01844830,"Comparison of Intranasal Kovacaine Mist, and Placebo for Anesthetizing Maxillary Teeth in Pediatric Patients","A Phase 3, Multi-Center, Randomized, Double-Blind, Parallel-Groups Clinical Trial Comparing The Efficacy And Safety Of Intranasally Administered Kovacaine Mist To Placebo For Anesthetizing Maxillary Teeth In Pediatric Patients",COMPLETED,2013-05,2013-07,2017-08-30,INTERVENTIONAL,PHASE3,90.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,TRIPLE,Anesthesia,Tetracaine HCl 3% and Oxymetazoline HCl 0.05%|Placebo,DRUG,1,11,3 Years,17 Years,ALL,False,"St. Renatus, LLC",INDUSTRY,2,2,United States
NCT02191930,Brentuximab Vedotin or B-CAP in the Treatment of Older Patients With Newly Diagnosed Classical Hodgkin Lymphoma,Brentuximab Vedotin or B-CAP in the Treatment of Older Patients With Newly Diagnosed Classical Hodgkin Lymphoma - a GHSG-NLG Intergroup Phase II Trial -,COMPLETED,2015-09,2022-03-16,2024-08-23,INTERVENTIONAL,PHASE2,70.0,ACTUAL,NON_RANDOMIZED,SINGLE_GROUP,TREATMENT,NONE,Hodgkin Lymphoma,B-CAP|Brentuximab Vedotin,DRUG,1,0,60 Years,99 Years,ALL,False,University of Cologne,OTHER,0,1,Germany
NCT04842565,cTACE Plus Sintilimab for Unresectable Intermediate-stage HCC With Beyond Up-to-seven Criteria,Phase II Trial of cTACE Plus Sintilimab for Treatment of Unresectable Intermediate-stage HCC With Beyond Up-to-seven Criteria,COMPLETED,2021-05-01,2023-05-01,2024-05-22,INTERVENTIONAL,PHASE2,20.0,ACTUAL,,SINGLE_GROUP,TREATMENT,NONE,Hepatocellular Carcinoma,Sintilimab|TACE,DRUG|DEVICE,1,5,20 Years,75 Years,ALL,False,Fudan University,OTHER,0,1,China
NCT05107765,Effects of Pioglitazone on Stress Reactivity and Alcohol Craving,Effects of Pioglitazone on Stress Reactivity and Alcohol Craving,COMPLETED,2022-05-12,2024-08-16,2025-08-27,INTERVENTIONAL,PHASE1|PHASE2,67.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,QUADRUPLE,Alcohol Use Disorder,Pioglitazone|Placebo,DRUG,10,22,18 Years,,ALL,False,"The University of Texas Health Science Center, Houston",OTHER,1,1,United States
NCT01443728,Vitamin D for Sickle-cell Respiratory Complications,Vitamin D for Sickle-cell Respiratory Complications,COMPLETED,2011-12-13,2015-02-15,2024-08-09,INTERVENTIONAL,PHASE2,70.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,QUADRUPLE,Sickle Cell Disease|Vitamin D Deficiency|Acute Chest Syndrome|Asthma|Respiratory Infections,"Experimental: Vitamin D3 100,000 IU|Active Comparator: Vitamin D3 12,000 IU",DRUG,1,13,3 Years,20 Years,ALL,False,"Gary M Brittenham, MD",OTHER,0,1,United States
NCT02210065,Autologous Cytomegalovirus (CMV)-Specific Cytotoxic T Cells for Cytomegalovirus (CMV) Reactivation,The Pre-Emptive Use of Recipient-Derived Autologous Cytomegalovirus (CMV)-Specific Cytotoxic T Cells for Cytomegalovirus (CMV) Reactivation After Allogeneic Stem Cell Transplantation,COMPLETED,2015-03-03,2019-05-13,2020-03-17,INTERVENTIONAL,PHASE2,6.0,ACTUAL,,SINGLE_GROUP,TREATMENT,NONE,Leukemia|Lymphoma,Cytomegalovirus (CMV)-Specific Cytotoxic T Cells (CTLs),BIOLOGICAL,2,0,18 Years,,ALL,False,M.D. Anderson Cancer Center,OTHER,1,1,United States
NCT06353165,"Anti-bacterial Clinical Study on Teeth, Tongue, Cheek, Gum, and Saliva",A Clinical Study to Investigate Stannous Fluoride Toothpaste on Antibacterial Effects in the Different Regions of the Mouth as Compared to Colgate Cavity Protection Toothpaste,COMPLETED,2023-03-08,2023-04-12,2024-04-15,INTERVENTIONAL,PHASE3,100.0,ACTUAL,RANDOMIZED,PARALLEL,PREVENTION,DOUBLE,"Plaque, Dental",Stannous fluoride toothpaste|Colgate Dental Cream,DRUG,5,0,18 Years,70 Years,ALL,True,Colgate Palmolive,INDUSTRY,0,1,Thailand
NCT02953665,Safety and Efficacy of Liraglutide in Parkinson's Disease,"A Phase II, Randomized, Double-blinded, Placebo-controlled Trial of Liraglutide in Parkinson's Disease",COMPLETED,2017-04-03,2022-08-03,2024-03-07,INTERVENTIONAL,PHASE2,63.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,QUADRUPLE,Parkinson Disease,Liraglutide|Placebo,DRUG,3,3,25 Years,85 Years,ALL,False,Cedars-Sinai Medical Center,OTHER,2,1,United States
NCT02807428,Study to Evaluate Safety/Efficacy of a Single Preop Dose of AYX1 Injection to Treat Pain After Knee Replacement Surgery,"A Phase 2 Randomized Double-Blind, Placebo-Controlled Study to Evaluate the Safety and Efficacy of a Single Intrathecal Preoperative Administration of AYX1 Injection in Patients Undergoing Unilateral Total Knee Arthroplasty",COMPLETED,2017-02-20,2017-12-19,2018-10-17,INTERVENTIONAL,PHASE2,210.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,TRIPLE,Post-surgical Pain,AYX1 Injection 660 mg/6 mL|Placebo Injection 6 mL,DRUG,1,3,40 Years,,ALL,False,"Adynxx, Inc.",INDUSTRY,0,9,United States
NCT02219165,Efficacy of IntraVenous ImmunoGlobulins in Toxic Shock Syndromes: a Paediatric Pilot Study,Efficacy of IntraVenous ImmunoGlobulins (IVIG) in Toxic Shock Syndromes (Staphylococcal and Streptococcal): a Paediatric Pilot Study.,COMPLETED,2015-01-08,2019-04-19,2025-09-04,INTERVENTIONAL,PHASE2,30.0,ACTUAL,RANDOMIZED,PARALLEL,OTHER,QUADRUPLE,Toxic Shock Syndrome,Intravenous human immunoglobulin|Albumin,DRUG,4,7,1 Month,17 Years,ALL,False,Hospices Civils de Lyon,OTHER,0,1,France
NCT01936896,Alpha-1 Anti-Trypsin (AAT) Treatment in Acute Myocardial Infarction,Alpha-1 Anti-Trypsin (AAT) to Quench the Acute Inflammatory Response in ST-segment Elevation Acute Myocardial Infarction,COMPLETED,2013-12,2014-07,2016-02-12,INTERVENTIONAL,PHASE1|PHASE2,10.0,ACTUAL,,SINGLE_GROUP,TREATMENT,NONE,Acute Myocardial Infarction,Alpha 1-Antitrypsin,DRUG,1,1,21 Years,99 Years,ALL,False,Virginia Commonwealth University,OTHER,0,1,United States
NCT01673646,Efficacy and Safety of Pasireotide LAR (Long-acting Release) in Japanese Patients With Acromegaly or Pituitary Gigantism,"A Multicenter, Open-label, Randomized, Phase II Study to Evaluate Efficacy, Safety, Pharmacokinetics and Pharmacodynamics of Pasireotide LAR in Japanese Patients With Active Acromegaly or Pituitary Gigantism",COMPLETED,2012-10-16,2017-04-10,2019-09-16,INTERVENTIONAL,PHASE2,33.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,NONE,Acromegaly|Pituitary Gigantism,Pasireotide LAR,DRUG,1,17,18 Years,,ALL,False,Novartis Pharmaceuticals,INDUSTRY,0,27,Japan
NCT02109146,Postoperative TACE(Transhepatic Arterial Chemotherapy And Embolization) for Patients With Hepatocellular Carcinoma,"A Randomized, Open-label, Phase 3 Trial Evaluating Adjuvant Transarterial Chemoembolization for TNM Stage I and II Hepatocellular Carcinoma Recurrence After Curative Resection",COMPLETED,2014-03-26,2023-05-13,2024-05-29,INTERVENTIONAL,PHASE3,332.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,NONE,Hepatocellular Carcinoma|Transcatheter Arterial Chemoembolization,Prophylactic Transcatheter Arterial Chemoembolization|Observation,DRUG|OTHER,1,3,18 Years,80 Years,ALL,False,Zhejiang University,OTHER,0,1,China
NCT03119961,Blood Brain Barrier Opening in Alzheimer' Disease,Phase 1/2 Open Single-arm Monocentric Study Evaluating the Tolerance and Interest of Transient Opening of the Blood-Brain Barrier by Low Intensity Pulsed Ultrasound With the SONOCLOUD® Implantable Medical Device in Mild Alzheimer's Disease Patients (MMSE 20-26),COMPLETED,2017-06-26,2020-10-07,2022-04-12,INTERVENTIONAL,PHASE1|PHASE2,10.0,ACTUAL,,SINGLE_GROUP,TREATMENT,NONE,Alzheimer Disease,SONOCLOUD®,DEVICE,1,1,50 Years,85 Years,ALL,False,Assistance Publique - Hôpitaux de Paris,OTHER,2,1,France
NCT01578642,Feasibility Study for Evaluating the Effect of Electrical Stimulation on Lower Esophageal Sphincter Pressure and Esophageal Acid Exposure in Patients With Gastroesophageal Reflux Disease,A Feasibility Study: An Evaluation of the Effect of Long-Term Electrical Stimulation on Lower Esophageal Sphincter (LES) Pressure and Esophageal Acid Exposure in Patients With Gastroesophageal Reflux Disease (GERD),COMPLETED,2010-09,2013-05,2014-02-12,INTERVENTIONAL,PHASE2,24.0,ACTUAL,,SINGLE_GROUP,TREATMENT,NONE,Gastroesophageal Reflux Disease,EndoStim LES Stimulation System,DEVICE,2,4,21 Years,65 Years,ALL,False,EndoStim Inc.,INDUSTRY,0,1,Chile
NCT01899742,The Purpose of the This Study is to Evaluate the Spirometric Effect (Trough FEV1) of Umeclidinium/Vilanterol 62.5/25 mcg Once Daily Compared With Tiotropium 18mcg Once Daily Over a a 12-week Treatment Period in Subjects With COPD Who Continue to Have Symptoms on Tiotropium,"DB2116960: A Randomized, Double-Dummy, Parallel Group, Multicenter Trial Comparing the Efficacy and Safety of UMEC/VI (a Fixed Combination of Umeclidinium and Vilanterol) With Tiotropium In Subjects With COPD Who Continue To Have Symptoms on Tiotropium",COMPLETED,2014-09-15,2015-07-22,2018-01-24,INTERVENTIONAL,PHASE3,497.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,DOUBLE,"Pulmonary Disease, Chronic Obstructive",Umeclidinium/Vilanterol 62.5/25 mcg|Tiotropium 18 mcg,DRUG,1,1,40 Years,,ALL,False,GlaxoSmithKline,INDUSTRY,0,64,United States|Ukraine|Norway|South Korea|Argentina|Russia|Germany|South Africa|Sweden|Estonia
NCT02176369,Maintenance Low Dose Oral Navelbine In Patients With Non Small Cell Lung Cancer - MA.NI.LA Trial,Maintenance Metronomic Per OS Navelbine In Advanced NSCLC Patients After Previous Platinum Based Chemotherapy: A Multicenter Randomized Best Supportive Care Controlled Phase II Study - MA.NI.LA. Trial,COMPLETED,2013-02,2018-10-27,2019-04-22,INTERVENTIONAL,PHASE2,120.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,NONE,Non-small Cell Lung Cancer Stage IIIB|Non-small Cell Lung Cancer Stage IV,Vinorelbine,DRUG,1,6,18 Years,,ALL,False,"Fondazione IRCCS Istituto Nazionale dei Tumori, Milano",OTHER,1,20,Italy
NCT02628769,A Study to Evaluate the Anti-inflammatory Effects of Solithromycin in Chronic Obstructive Pulmonary Disease,"A Single-center, Double-blind, Randomised, Placebo-controlled Crossover Study to Evaluate the Effect of Solithromycin on Airway Inflammation in Male and Female Patients With Chronic Obstructive Pulmonary Disease",TERMINATED,2015-07,2017-01-05,2019-12-30,INTERVENTIONAL,PHASE2,6.0,ACTUAL,RANDOMIZED,CROSSOVER,TREATMENT,TRIPLE,"Pulmonary Disease, Chronic Obstructive",Solithromycin|Placebo,DRUG,1,11,45 Years,,ALL,False,Imperial College London,OTHER,1,1,United Kingdom
NCT01911169,Vitamin D to Improve Endothelial Function in SLE,Vitamin D Repletion to Improve Endothelial Function in Lupus Patients,COMPLETED,2011-06,2014-01,2017-10-27,INTERVENTIONAL,PHASE2,9.0,ACTUAL,RANDOMIZED,SINGLE_GROUP,PREVENTION,QUADRUPLE,Atherosclerosis|Systemic Lupus Erythematosus,Cholecalciferol,DRUG,1,1,18 Years,80 Years,ALL,False,Medical University of South Carolina,OTHER,0,1,United States
NCT03271541,A Study of Bitopertin (RO4917838) in Adults With Non-Transfusion-Dependent (NTD) Beta-Thalassemia,"A Phase II, Single Arm, Multicenter, Proof-of-Mechanism Study to Investigate the Safety, Tolerability, Efficacy, Pharmacokinetics, and Pharmacodynamics of Bitopertin (RO4917838) in Adults With Non-Transfusion-Dependent Βeta-Thalassemia",COMPLETED,2017-10-26,2018-06-29,2018-10-05,INTERVENTIONAL,PHASE2,12.0,ACTUAL,,SINGLE_GROUP,TREATMENT,NONE,Beta-Thalassemia,Bitopertin,DRUG,3,12,18 Years,55 Years,ALL,False,Hoffmann-La Roche,INDUSTRY,0,4,Italy|Lebanon|Thailand
